Feature	Portuguese	Nheengatu
GC_17_143	0.6309999823570251	0.8046000003814697
GC_18_6	0.14339999854564667	0.4081000089645386
GC_18_-132	0.5705999732017517	0.36419999599456787
GC_19_91	0.4523000121116638	0.8377000093460083
GC_19_-47	0.23649999499320984	0.14920000731945038
GC_19_176	0.6590999960899353	0.63919997215271
GC_20_38	0.2345999926328659	0.5784000158309937
GC_20_-99	0.44519999623298645	0.20409999787807465
GC_21_123	0.5605999827384949	0.8672999739646912
GC_21_-14	0.1257999986410141	0.3070000112056732
GC_21_-152	0.6098999977111816	0.4699999988079071
GC_22_71	0.35989999771118164	0.7387999892234802
GC_22_-67	0.30640000104904175	0.11760000139474869
GC_23_156	0.6265000104904175	0.7335000038146973
GC_23_18	0.148499995470047	0.4740000069141388
GC_23_-119	0.506600022315979	0.3070000112056732
GC_24_103	0.4790000021457672	0.8521000146865845
GC_24_-34	0.16920000314712524	0.21860000491142273
GC_25_-172	0.6236000061035156	0.571399986743927
GC_25_51	0.266400009393692	0.6360999941825867
GC_26_-87	0.37709999084472656	0.17229999601840973
GC_26_136	0.5699999928474426	0.8062999844551086
GC_26_-2	0.08749999850988388	0.3750999867916107
GC_27_-139	0.5532000064849854	0.40939998626708984
GC_27_83	0.39100000262260437	0.7764999866485596
GC_28_-54	0.23770000040531158	0.16290000081062317
GC_28_168	0.608299970626831	0.6643999814987183
GC_29_31	0.1737000048160553	0.5350000262260437
GC_29_-107	0.44119998812675476	0.2615000009536743
GC_29_116	0.49799999594688416	0.8299999833106995
GC_30_-22	0.10350000113248825	0.2872999906539917
GC_30_-159	0.5781999826431274	0.5080000162124634
GC_31_63	0.3000999987125397	0.6836000084877014
GC_31_-74	0.3093999922275543	0.1720000058412552
GC_32_148	0.5669000148773193	0.7404999732971191
GC_32_11	0.08579999953508377	0.4390999972820282
GC_33_-127	0.4925999939441681	0.3573000133037567
GC_33_96	0.41690000891685486	0.7900000214576721
GC_33_-42	0.1703999936580658	0.22290000319480896
GC_34_-179	0.5770999789237976	0.5986999869346619
GC_34_43	0.20829999446868896	0.5882999897003174
GC_35_-94	0.37540000677108765	0.2354000061750412
GC_35_128	0.506600022315979	0.7831000089645386
GC_36_-9	0.04100000113248825	0.353300005197525
GC_36_-147	0.5253999829292297	0.4512999951839447
GC_37_76	0.3312000036239624	0.7150999903678894
GC_37_-62	0.2434999942779541	0.2029000073671341
GC_38_161	0.5501999855041504	0.6747999787330627
GC_38_23	0.11739999800920486	0.4968000054359436
GC_39_-114	0.42980000376701355	0.31869998574256897
GC_39_108	0.4343000054359436	0.7749999761581421
GC_40_-29	0.1062999963760376	0.2865999937057495
GC_40_-167	0.5349000096321106	0.5382999777793884
GC_41_56	0.24410000443458557	0.6295999884605408
GC_41_-82	0.3109000027179718	0.23549999296665192
GC_42_141	0.5023000240325928	0.7250999808311462
GC_42_3	0.029899999499320984	0.4146000146865845
GC_43_-134	0.4674000144004822	0.4052000045776367
GC_43_88	0.35569998621940613	0.7240999937057495
GC_44_-49	0.18209999799728394	0.25290000438690186
GC_44_173	0.5199000239372253	0.6121000051498413
GC_45_36	0.15929999947547913	0.5447999835014343
GC_45_-102	0.3668000102043152	0.3000999987125397
GC_46_121	0.4399000108242035	0.7361999750137329
GC_47_-17	0.056699998676776886	0.34940001368522644
GC_47_-155	0.4837000072002411	0.48649999499320984
GC_48_68	0.27559998631477356	0.652999997138977
GC_48_-70	0.25060001015663147	0.2624000012874603
GC_49_153	0.4830999970436096	0.6633999943733215
GC_49_15	0.08609999716281891	0.4681999981403351
GC_50_-122	0.4065000116825104	0.37529999017715454
GC_51_100	0.36959999799728394	0.7070000171661377
GC_51_-37	0.1340000033378601	0.3118000030517578
GC_52_-175	0.4765999913215637	0.5551999807357788
GC_52_48	0.20010000467300415	0.5777999758720398
GC_53_-90	0.30660000443458557	0.30730000138282776
GC_54_133	0.4300999939441681	0.6822999715805054
GC_54_-5	0.06849999725818634	0.40799999237060547
GC_55_-142	0.4253000020980835	0.44830000400543213
GC_56_80	0.2980000078678131	0.6518999934196472
GC_56_-57	0.20190000534057617	0.31060001254081726
GC_57_165	0.4472000002861023	0.6025999784469604
GC_58_28	0.1420000046491623	0.5092999935150146
GC_59_-110	0.3450999855995178	0.3691999912261963
GC_59_113	0.36800000071525574	0.664900004863739
GC_60_-25	0.121799997985363	0.374099999666214
GC_61_-162	0.42010000348091125	0.5090000033378601
GC_62_60	0.23430000245571136	0.5877000093460083
GC_62_-77	0.2558000087738037	0.34360000491142273
GC_63_145	0.39969998598098755	0.6187000274658203
GC_64_8	0.12849999964237213	0.45809999108314514
GC_65_-130	0.36039999127388	0.4327000081539154
GC_66_93	0.3052000105381012	0.6191999912261963
GC_67_-45	0.18410000205039978	0.375900000333786
GC_68_178	0.38929998874664307	0.5458999872207642
GC_69_40	0.1965000033378601	0.5285000205039978
GC_70_-97	0.2888999879360199	0.39890000224113464
GC_71_125	0.3400999903678894	0.5964000225067139
GC_72_-12	0.17010000348091125	0.43849998712539673
GC_74_-150	0.34389999508857727	0.4832000136375427
GC_75_73	0.2574999928474426	0.5569000244140625
GC_77_-65	0.2370000034570694	0.4203999936580658
GC_79_158	0.32760000228881836	0.5394999980926514
GC_81_20	0.21979999542236328	0.4916999936103821
GC_83_-117	0.2824999988079071	0.4706999957561493
GC_90_105	0.26649999618530273	0.4941999912261963
ID_ADZ	0.0	0.0
ID_AIN	0.0	0.0
ID_AKA	0.0	0.0
ID_AKZ	0.0	0.0
ID_ALE	0.0	0.0
ID_ALH	0.0	0.0
ID_ALS	0.0	0.0
ID_AMC	0.0	0.0
ID_AME	0.0	0.0
ID_AMH	0.0	0.0
ID_ANC	0.0	0.0
ID_ANT	0.0	0.0
ID_APN	0.0	0.0
ID_ARN	0.0	0.0
ID_ARY	0.0	0.0
ID_ARZ	0.0	0.0
ID_AUY	0.0	0.0
ID_AWN	0.0	0.0
ID_AYR	0.0	0.0
ID_AZB	0.0	0.0
ID_BAO	0.0	0.0
ID_BEN	0.0	0.0
ID_BEQ	0.0	0.0
ID_BRE	0.0	0.0
ID_BSK	0.0	0.0
ID_BTX	0.0	0.0
ID_BUL	0.0	0.0
ID_CAO	0.0	0.0
ID_CAR	0.0	0.0
ID_CBI	0.0	0.0
ID_CHA	0.0	0.0
ID_CHF	0.0	0.0
ID_CHP	0.0	0.0
ID_CHV	0.0	0.0
ID_CJA	0.0	0.0
ID_CKT	0.0	0.0
ID_CMN	0.0	0.0
ID_CNI	0.0	0.0
ID_CRB	0.0	0.0
ID_DAG	0.0	0.0
ID_DAP	0.0	0.0
ID_DEU	0.0	0.0
ID_DIH	0.0	0.0
ID_ELL	0.0	0.0
ID_ENG	0.0	0.0
ID_EUS	0.0	0.0
ID_EVE	0.0	0.0
ID_EWE	0.0	0.0
ID_FIA	0.0	0.0
ID_FIN	0.0	0.0
ID_FRA	0.0	0.0
ID_GAA	0.0	0.0
ID_GAJ	0.0	0.0
ID_GBP	0.0	0.0
ID_GLE	0.0	0.0
ID_GRT	0.0	0.0
ID_GUC	0.0	0.0
ID_GUG	0.0	0.0
ID_HAK	0.0	0.0
ID_HAU	0.0	0.0
ID_HAW	0.0	0.0
ID_HDN	0.0	0.0
ID_HEB	0.0	0.0
ID_HIN	0.0	0.0
ID_HOP	0.0	0.0
ID_HUN	0.0	0.0
ID_HUP	0.0	0.0
ID_HYE	0.0	0.0
ID_IAI	0.0	0.0
ID_IBO	0.0	0.0
ID_IGN	0.0	0.0
ID_IRK	0.0	0.0
ID_ISL	0.0	0.0
ID_ITO	0.0	0.0
ID_IUM	0.0	0.0
ID_JAV	0.0	0.0
ID_JIV	0.0	0.0
ID_JPN	0.0	0.0
ID_KAL	0.0	0.0
ID_KAS	0.0	0.0
ID_KAT	0.0	0.0
ID_KBD	0.0	0.0
ID_KCA	0.0	0.0
ID_KET	0.0	0.0
ID_KFE	0.0	0.0
ID_KHA	0.0	0.0
ID_KHK	0.0	0.0
ID_KHL	0.0	0.0
ID_KHM	0.0	0.0
ID_KHR	0.0	0.0
ID_KIR	0.0	0.0
ID_KJN	0.0	0.0
ID_KMO	0.0	0.0
ID_KNC	0.0	0.0
ID_KOR	0.0	0.0
ID_KPV	0.0	0.0
ID_KRU	0.0	0.0
ID_KSW	0.0	0.0
ID_KUP	0.0	0.0
ID_KWK	0.0	0.0
ID_KYH	0.0	0.0
ID_LBC	0.0	0.0
ID_LBE	0.0	0.0
ID_LGG	0.0	0.0
ID_LHU	0.0	0.0
ID_LIT	0.0	0.0
ID_LKT	0.0	0.0
ID_LUE	0.0	0.0
ID_LUI	0.0	0.0
ID_LUO	0.0	0.0
ID_MAQ	0.0	0.0
ID_MAS	0.0	0.0
ID_MAZ	0.0	0.0
ID_MHR	0.0	0.0
ID_MIG	0.0	0.0
ID_MLT	0.0	0.0
ID_MPH	0.0	0.0
ID_MRI	0.0	0.0
ID_MRT	0.0	0.0
ID_MYA	0.0	0.0
ID_NAQ	0.0	0.0
ID_NAS	0.0	0.0
ID_NAV	0.0	0.0
ID_NEZ	0.0	0.0
ID_NIV	0.0	0.0
ID_NMU	0.0	0.0
ID_NNA	0.0	0.0
ID_NOB	0.0	0.0
ID_NOO	0.0	0.0
ID_NUY	0.0	0.0
ID_OCA	0.0	0.0
ID_OJG	0.0	0.0
ID_ONE	0.0	0.0
ID_OOD	0.0	0.0
ID_OTE	0.0	0.0
ID_PAN	0.0	0.0
ID_PBB	0.0	0.0
ID_PCC	0.0	0.0
ID_PES	0.0	0.0
ID_PLT	0.0	0.0
ID_POM	0.0	0.0
ID_POR	1.0	0.0
ID_PST	0.0	0.0
ID_QUH	0.0	0.0
ID_RIF	0.0	0.0
ID_RON	0.0	0.0
ID_RUS	0.0	0.0
ID_SAH	0.0	0.0
ID_SED	0.0	0.0
ID_SEE	0.0	0.0
ID_SES	0.0	0.0
ID_SET	0.0	0.0
ID_SIN	0.0	0.0
ID_SNV	0.0	0.0
ID_SOM	0.0	0.0
ID_SPA	0.0	0.0
ID_SPL	0.0	0.0
ID_SQU	0.0	0.0
ID_SRQ	0.0	0.0
ID_STR	0.0	0.0
ID_SUN	0.0	0.0
ID_SWH	0.0	0.0
ID_TAY	0.0	0.0
ID_TCA	0.0	0.0
ID_TEL	0.0	0.0
ID_TEW	0.0	0.0
ID_TGL	0.0	0.0
ID_THA	0.0	0.0
ID_TIG	0.0	0.0
ID_TIX	0.0	0.0
ID_TLF	0.0	0.0
ID_TML	0.0	0.0
ID_TOL	0.0	0.0
ID_TOP	0.0	0.0
ID_TSZ	0.0	0.0
ID_TUN	0.0	0.0
ID_TUR	0.0	0.0
ID_TZH	0.0	0.0
ID_UNM	0.0	0.0
ID_UNR	0.0	0.0
ID_VIE	0.0	0.0
ID_WAP	0.0	0.0
ID_WIC	0.0	0.0
ID_WIM	0.0	0.0
ID_WOL	0.0	0.0
ID_WUU	0.0	0.0
ID_XPE	0.0	0.0
ID_XTC	0.0	0.0
ID_YRK	0.0	0.0
ID_YUC	0.0	0.0
ID_YUE	0.0	0.0
ID_YUX	0.0	0.0
ID_ZMR	0.0	0.0
ID_ZOC	0.0	0.0
ID_ZSM	0.0	0.0
ID_ZUL	0.0	0.0
ID_ZUN	0.0	0.0
ID_ABQ	0.0	0.0
ID_ACE	0.0	0.0
ID_ADY	0.0	0.0
ID_AFB	0.0	0.0
ID_AFR	0.0	0.0
ID_AGN	0.0	0.0
ID_ALB	0.0	0.0
ID_APC	0.0	0.0
ID_AUN	0.0	0.0
ID_AYM	0.0	0.0
ID_BAG	0.0	0.0
ID_BAM	0.0	0.0
ID_BAS	0.0	0.0
ID_BAX	0.0	0.0
ID_BBJ	0.0	0.0
ID_BBK	0.0	0.0
ID_BCJ	0.0	0.0
ID_BDR	0.0	0.0
ID_BFT	0.0	0.0
ID_BKM	0.0	0.0
ID_BLA	0.0	0.0
ID_BNN	0.0	0.0
ID_BOL	0.0	0.0
ID_BQJ	0.0	0.0
ID_BXK	0.0	0.0
ID_BYV	0.0	0.0
ID_CAB	0.0	0.0
ID_CAT	0.0	0.0
ID_CBK	0.0	0.0
ID_CES	0.0	0.0
ID_CIC	0.0	0.0
ID_CTI	0.0	0.0
ID_CYM	0.0	0.0
ID_DDS	0.0	0.0
ID_DGA	0.0	0.0
ID_DIC	0.0	0.0
ID_DIG	0.0	0.0
ID_DJR	0.0	0.0
ID_DNE	0.0	0.0
ID_DNK	0.0	0.0
ID_DNW	0.0	0.0
ID_DUM	0.0	0.0
ID_EKK	0.0	0.0
ID_ENM	0.0	0.0
ID_EWO	0.0	0.0
ID_FAO	0.0	0.0
ID_FIJ	0.0	0.0
ID_FMP	0.0	0.0
ID_FRO	0.0	0.0
ID_FRY	0.0	0.0
ID_GDM	0.0	0.0
ID_GIT	0.0	0.0
ID_GLA	0.0	0.0
ID_GLG	0.0	0.0
ID_GOT	0.0	0.0
ID_GRC	0.0	0.0
ID_GRE	0.0	0.0
ID_GSW	0.0	0.0
ID_GUR	0.0	0.0
ID_GUW	0.0	0.0
ID_HAG	0.0	0.0
ID_HAT	0.0	0.0
ID_HIT	0.0	0.0
ID_HIX	0.0	0.0
ID_HRV	0.0	0.0
ID_HUC	0.0	0.0
ID_IBB	0.0	0.0
ID_IGL	0.0	0.0
ID_IHP	0.0	0.0
ID_ILO	0.0	0.0
ID_IND	0.0	0.0
ID_ITA	0.0	0.0
ID_JAA	0.0	0.0
ID_JAM	0.0	0.0
ID_JAY	0.0	0.0
ID_JIG	0.0	0.0
ID_KAN	0.0	0.0
ID_KEK	0.0	0.0
ID_KEN	0.0	0.0
ID_KGG	0.0	0.0
ID_KHC	0.0	0.0
ID_KJB	0.0	0.0
ID_KJU	0.0	0.0
ID_KMA	0.0	0.0
ID_KNF	0.0	0.0
ID_KOH	0.0	0.0
ID_KRC	0.0	0.0
ID_KTO	0.0	0.0
ID_KUR	0.0	0.0
ID_LAJ	0.0	0.0
ID_LAO	0.0	0.0
ID_LAT	0.0	0.0
ID_LAX	0.0	0.0
ID_LGM	0.0	0.0
ID_LIL	0.0	0.0
ID_LWG	0.0	0.0
ID_MAH	0.0	0.0
ID_MAL	0.0	0.0
ID_MFF	0.0	0.0
ID_MKF	0.0	0.0
ID_MLG	0.0	0.0
ID_MLS	0.0	0.0
ID_MNI	0.0	0.0
ID_MQB	0.0	0.0
ID_MTJ	0.0	0.0
ID_MUY	0.0	0.0
ID_MXU	0.0	0.0
ID_NAN	0.0	0.0
ID_NAP	0.0	0.0
ID_NCH	0.0	0.0
ID_NCI	0.0	0.0
ID_NDV	0.0	0.0
ID_NEP	0.0	0.0
ID_NGH	0.0	0.0
ID_NHB	0.0	0.0
ID_NIU	0.0	0.0
ID_NLD	0.0	0.0
ID_NMZ	0.0	0.0
ID_NNB	0.0	0.0
ID_NOD	0.0	0.0
ID_NON	0.0	0.0
ID_NOR	0.0	0.0
ID_NUP	0.0	0.0
ID_NWE	0.0	0.0
ID_NYA	0.0	0.0
ID_NYN	0.0	0.0
ID_OCI	0.0	0.0
ID_ORI	0.0	0.0
ID_OSS	0.0	0.0
ID_OSX	0.0	0.0
ID_PDU	0.0	0.0
ID_PLE	0.0	0.0
ID_PMY	0.0	0.0
ID_PNT	0.0	0.0
ID_POL	0.0	0.0
ID_QQS	0.0	0.0
ID_QUC	0.0	0.0
ID_QVI	0.0	0.0
ID_ROM	0.0	0.0
ID_RUO	0.0	0.0
ID_RYU	0.0	0.0
ID_SAD	0.0	0.0
ID_SAS	0.0	0.0
ID_SCN	0.0	0.0
ID_SHN	0.0	0.0
ID_SKV	0.0	0.0
ID_SLV	0.0	0.0
ID_SMO	0.0	0.0
ID_SRM	0.0	0.0
ID_SRP	0.0	0.0
ID_SWE	0.0	0.0
ID_SWR	0.0	0.0
ID_SYN	0.0	0.0
ID_TLI	0.0	0.0
ID_TON	0.0	0.0
ID_TPI	0.0	0.0
ID_TRC	0.0	0.0
ID_TTV	0.0	0.0
ID_TWI	0.0	0.0
ID_TXB	0.0	0.0
ID_TYV	0.0	0.0
ID_UDM	0.0	0.0
ID_UIG	0.0	0.0
ID_UKR	0.0	0.0
ID_VEC	0.0	0.0
ID_VSN	0.0	0.0
ID_WAN	0.0	0.0
ID_WBP	0.0	0.0
ID_WLE	0.0	0.0
ID_WMD	0.0	0.0
ID_XCL	0.0	0.0
ID_XTO	0.0	0.0
ID_YAF	0.0	0.0
ID_YBB	0.0	0.0
ID_YID	0.0	0.0
ID_YOR	0.0	0.0
ID_YVA	0.0	0.0
ID_ZTU	0.0	0.0
ID_ABI	0.0	0.0
ID_ADA	0.0	0.0
ID_ADJ	0.0	0.0
ID_AHL	0.0	0.0
ID_AJG	0.0	0.0
ID_APD	0.0	0.0
ID_AVU	0.0	0.0
ID_BAV	0.0	0.0
ID_BBA	0.0	0.0
ID_BBO	0.0	0.0
ID_BCI	0.0	0.0
ID_BEH	0.0	0.0
ID_BEX	0.0	0.0
ID_BFD	0.0	0.0
ID_BFL	0.0	0.0
ID_BHY	0.0	0.0
ID_BIB	0.0	0.0
ID_BIM	0.0	0.0
ID_BIN	0.0	0.0
ID_BKC	0.0	0.0
ID_BKV	0.0	0.0
ID_BOM	0.0	0.0
ID_BQC	0.0	0.0
ID_BQX	0.0	0.0
ID_BSQ	0.0	0.0
ID_BSS	0.0	0.0
ID_BTG	0.0	0.0
ID_BUD	0.0	0.0
ID_BUM	0.0	0.0
ID_BZA	0.0	0.0
ID_BZX	0.0	0.0
ID_CKO	0.0	0.0
ID_CME	0.0	0.0
ID_DAF	0.0	0.0
ID_DBQ	0.0	0.0
ID_DGI	0.0	0.0
ID_DJE	0.0	0.0
ID_DOP	0.0	0.0
ID_DOW	0.0	0.0
ID_DTS	0.0	0.0
ID_DUA	0.0	0.0
ID_DUG	0.0	0.0
ID_DYO	0.0	0.0
ID_DYU	0.0	0.0
ID_DZG	0.0	0.0
ID_EMA	0.0	0.0
ID_EMK	0.0	0.0
ID_ENN	0.0	0.0
ID_ETU	0.0	0.0
ID_FFM	0.0	0.0
ID_FLR	0.0	0.0
ID_FON	0.0	0.0
ID_FUB	0.0	0.0
ID_FUC	0.0	0.0
ID_FUF	0.0	0.0
ID_FUH	0.0	0.0
ID_FUQ	0.0	0.0
ID_GBO	0.0	0.0
ID_GDE	0.0	0.0
ID_GEJ	0.0	0.0
ID_GJN	0.0	0.0
ID_GKP	0.0	0.0
ID_GND	0.0	0.0
ID_GNG	0.0	0.0
ID_GOD	0.0	0.0
ID_GUX	0.0	0.0
ID_GYA	0.0	0.0
ID_IFE	0.0	0.0
ID_IGB	0.0	0.0
ID_IGE	0.0	0.0
ID_IJS	0.0	0.0
ID_IZI	0.0	0.0
ID_KBP	0.0	0.0
ID_KDH	0.0	0.0
ID_KHQ	0.0	0.0
ID_KIK	0.0	0.0
ID_KKJ	0.0	0.0
ID_KMW	0.0	0.0
ID_KQS	0.0	0.0
ID_KRI	0.0	0.0
ID_KRS	0.0	0.0
ID_KUJ	0.0	0.0
ID_KUS	0.0	0.0
ID_KZA	0.0	0.0
ID_KZR	0.0	0.0
ID_LAS	0.0	0.0
ID_LED	0.0	0.0
ID_LEE	0.0	0.0
ID_LEM	0.0	0.0
ID_LIA	0.0	0.0
ID_LIG	0.0	0.0
ID_LIN	0.0	0.0
ID_LLN	0.0	0.0
ID_LMP	0.0	0.0
ID_LNS	0.0	0.0
ID_LOK	0.0	0.0
ID_LOM	0.0	0.0
ID_LOR	0.0	0.0
ID_LUG	0.0	0.0
ID_MAW	0.0	0.0
ID_MBO	0.0	0.0
ID_MCP	0.0	0.0
ID_MCU	0.0	0.0
ID_MDJ	0.0	0.0
ID_MEN	0.0	0.0
ID_MFN	0.0	0.0
ID_MGO	0.0	0.0
ID_MHI	0.0	0.0
ID_MIF	0.0	0.0
ID_MKW	0.0	0.0
ID_MLQ	0.0	0.0
ID_MNF	0.0	0.0
ID_MOA	0.0	0.0
ID_MOS	0.0	0.0
ID_MTB	0.0	0.0
ID_MUH	0.0	0.0
ID_MUR	0.0	0.0
ID_MWK	0.0	0.0
ID_MYK	0.0	0.0
ID_MZK	0.0	0.0
ID_MZW	0.0	0.0
ID_NCU	0.0	0.0
ID_NEB	0.0	0.0
ID_NFR	0.0	0.0
ID_NGA	0.0	0.0
ID_NGB	0.0	0.0
ID_NNH	0.0	0.0
ID_NUV	0.0	0.0
ID_NWB	0.0	0.0
ID_OZM	0.0	0.0
ID_PBI	0.0	0.0
ID_PIL	0.0	0.0
ID_REL	0.0	0.0
ID_SAG	0.0	0.0
ID_SBA	0.0	0.0
ID_SEQ	0.0	0.0
ID_SLD	0.0	0.0
ID_SNK	0.0	0.0
ID_SPY	0.0	0.0
ID_SRR	0.0	0.0
ID_SUR	0.0	0.0
ID_SUS	0.0	0.0
ID_TAQ	0.0	0.0
ID_TBZ	0.0	0.0
ID_TED	0.0	0.0
ID_TEM	0.0	0.0
ID_TFI	0.0	0.0
ID_TIK	0.0	0.0
ID_TOQ	0.0	0.0
ID_TSP	0.0	0.0
ID_TTQ	0.0	0.0
ID_TUQ	0.0	0.0
ID_VAG	0.0	0.0
ID_VUT	0.0	0.0
ID_WOB	0.0	0.0
ID_WWA	0.0	0.0
ID_XON	0.0	0.0
ID_XSM	0.0	0.0
ID_YAM	0.0	0.0
ID_YAS	0.0	0.0
ID_YAT	0.0	0.0
ID_YER	0.0	0.0
ID_YRE	0.0	0.0
ID_ZNE	0.0	0.0
ID_ADL	0.0	0.0
ID_APQ	0.0	0.0
ID_APT	0.0	0.0
ID_ASM	0.0	0.0
ID_AWA	0.0	0.0
ID_BFQ	0.0	0.0
ID_BFW	0.0	0.0
ID_BHB	0.0	0.0
ID_BKK	0.0	0.0
ID_BNS	0.0	0.0
ID_BWO	0.0	0.0
ID_CDN	0.0	0.0
ID_DRD	0.0	0.0
ID_GAQ	0.0	0.0
ID_GAU	0.0	0.0
ID_GBJ	0.0	0.0
ID_GDA	0.0	0.0
ID_GDB	0.0	0.0
ID_GJU	0.0	0.0
ID_GUJ	0.0	0.0
ID_HLB	0.0	0.0
ID_HOC	0.0	0.0
ID_IRU	0.0	0.0
ID_JNS	0.0	0.0
ID_JUN	0.0	0.0
ID_KFA	0.0	0.0
ID_KFB	0.0	0.0
ID_KFC	0.0	0.0
ID_KFD	0.0	0.0
ID_KFF	0.0	0.0
ID_KFQ	0.0	0.0
ID_KFY	0.0	0.0
ID_KNN	0.0	0.0
ID_KXU	0.0	0.0
ID_KXV	0.0	0.0
ID_LAE	0.0	0.0
ID_LBJ	0.0	0.0
ID_LEP	0.0	0.0
ID_LMN	0.0	0.0
ID_LUS	0.0	0.0
ID_MAI	0.0	0.0
ID_MAR	0.0	0.0
ID_MJT	0.0	0.0
ID_MJW	0.0	0.0
ID_MRG	0.0	0.0
ID_MRR	0.0	0.0
ID_MXJ	0.0	0.0
ID_NBI	0.0	0.0
ID_NCB	0.0	0.0
ID_NIT	0.0	0.0
ID_NJH	0.0	0.0
ID_NJM	0.0	0.0
ID_NJO	0.0	0.0
ID_NKH	0.0	0.0
ID_NMF	0.0	0.0
ID_NMO	0.0	0.0
ID_NRI	0.0	0.0
ID_NSM	0.0	0.0
ID_NST	0.0	0.0
ID_PCI	0.0	0.0
ID_PCK	0.0	0.0
ID_PEG	0.0	0.0
ID_SAN	0.0	0.0
ID_SAT	0.0	0.0
ID_SAZ	0.0	0.0
ID_SCL	0.0	0.0
ID_SND	0.0	0.0
ID_SRB	0.0	0.0
ID_TAM	0.0	0.0
ID_TCX	0.0	0.0
ID_TCY	0.0	0.0
ID_TCZ	0.0	0.0
ID_TRP	0.0	0.0
ID_URD	0.0	0.0
ID_URL	0.0	0.0
ID_VAA	0.0	0.0
ID_XNR	0.0	0.0
ID_XUJ	0.0	0.0
ID_YEA	0.0	0.0
ID_YEU	0.0	0.0
ID_AAA	0.0	0.0
ID_AAL	0.0	0.0
ID_AAR	0.0	0.0
ID_AAU	0.0	0.0
ID_ABB	0.0	0.0
ID_ABE	0.0	0.0
ID_ABJ	0.0	0.0
ID_ABK	0.0	0.0
ID_ABT	0.0	0.0
ID_ABV	0.0	0.0
ID_ABZ	0.0	0.0
ID_ACA	0.0	0.0
ID_ACH	0.0	0.0
ID_ACI	0.0	0.0
ID_ACM	0.0	0.0
ID_ACN	0.0	0.0
ID_ACR	0.0	0.0
ID_ACU	0.0	0.0
ID_ACV	0.0	0.0
ID_ACW	0.0	0.0
ID_ACY	0.0	0.0
ID_ADI	0.0	0.0
ID_ADN	0.0	0.0
ID_ADS	0.0	0.0
ID_ADT	0.0	0.0
ID_ADX	0.0	0.0
ID_AEB	0.0	0.0
ID_AED	0.0	0.0
ID_AER	0.0	0.0
ID_AES	0.0	0.0
ID_AEY	0.0	0.0
ID_AFN	0.0	0.0
ID_AFZ	0.0	0.0
ID_AGB	0.0	0.0
ID_AGD	0.0	0.0
ID_AGG	0.0	0.0
ID_AGH	0.0	0.0
ID_AGM	0.0	0.0
ID_AGQ	0.0	0.0
ID_AGR	0.0	0.0
ID_AGT	0.0	0.0
ID_AGU	0.0	0.0
ID_AGX	0.0	0.0
ID_AHG	0.0	0.0
ID_AHH	0.0	0.0
ID_AHK	0.0	0.0
ID_AHP	0.0	0.0
ID_AHT	0.0	0.0
ID_AIA	0.0	0.0
ID_AIB	0.0	0.0
ID_AIE	0.0	0.0
ID_AII	0.0	0.0
ID_AIJ	0.0	0.0
ID_AIW	0.0	0.0
ID_AJA	0.0	0.0
ID_AJI	0.0	0.0
ID_AJP	0.0	0.0
ID_AKC	0.0	0.0
ID_AKE	0.0	0.0
ID_AKL	0.0	0.0
ID_AKR	0.0	0.0
ID_AKV	0.0	0.0
ID_AKX	0.0	0.0
ID_ALC	0.0	0.0
ID_ALD	0.0	0.0
ID_ALO	0.0	0.0
ID_ALP	0.0	0.0
ID_ALQ	0.0	0.0
ID_ALR	0.0	0.0
ID_ALT	0.0	0.0
ID_ALU	0.0	0.0
ID_ALY	0.0	0.0
ID_AMF	0.0	0.0
ID_AMI	0.0	0.0
ID_AMK	0.0	0.0
ID_AMM	0.0	0.0
ID_AMN	0.0	0.0
ID_AMO	0.0	0.0
ID_AMP	0.0	0.0
ID_AMR	0.0	0.0
ID_AMU	0.0	0.0
ID_AMY	0.0	0.0
ID_ANE	0.0	0.0
ID_ANH	0.0	0.0
ID_ANI	0.0	0.0
ID_ANK	0.0	0.0
ID_ANN	0.0	0.0
ID_ANO	0.0	0.0
ID_ANQ	0.0	0.0
ID_ANU	0.0	0.0
ID_ANY	0.0	0.0
ID_ANZ	0.0	0.0
ID_AOA	0.0	0.0
ID_AOC	0.0	0.0
ID_AOI	0.0	0.0
ID_AOJ	0.0	0.0
ID_AOM	0.0	0.0
ID_AOZ	0.0	0.0
ID_APB	0.0	0.0
ID_APE	0.0	0.0
ID_APH	0.0	0.0
ID_APJ	0.0	0.0
ID_APM	0.0	0.0
ID_APR	0.0	0.0
ID_APU	0.0	0.0
ID_APW	0.0	0.0
ID_APY	0.0	0.0
ID_APZ	0.0	0.0
ID_AQC	0.0	0.0
ID_AQP	0.0	0.0
ID_ARB	0.0	0.0
ID_ARD	0.0	0.0
ID_ARE	0.0	0.0
ID_ARH	0.0	0.0
ID_ARI	0.0	0.0
ID_ARL	0.0	0.0
ID_ARO	0.0	0.0
ID_ARP	0.0	0.0
ID_ARR	0.0	0.0
ID_ARV	0.0	0.0
ID_ARW	0.0	0.0
ID_ASA	0.0	0.0
ID_ASE	0.0	0.0
ID_ASF	0.0	0.0
ID_AST	0.0	0.0
ID_ASU	0.0	0.0
ID_ATJ	0.0	0.0
ID_ATQ	0.0	0.0
ID_ATW	0.0	0.0
ID_ATY	0.0	0.0
ID_AUC	0.0	0.0
ID_AUL	0.0	0.0
