article	unit_type	is_adct	confidence	pt	nhe
100	direct_list	False	1.0	quitação de débitos parcelados ou débitos inscritos em dívida ativa do ente fede- rativo devedor, inclusive em transação resolutiva de litígio, e, subsidiariamente, débitos com a administração autárquica e fundacional do mesmo ente	upagari muíri yasí kuá udeverisá uikú waá guvernu upé, umuyã yuíri maã
100	direct_list	False	1.0	compra de imóveis públicos de propriedade do mesmo ente disponibilizados para venda	upiripana uka-ita miírasá-yaára maã guvernu uputari yuvẽderi waá.
100	direct_list	False	1.0	aquisição, inclusive minoritária, de participação societária, disponibilizada para venda, do respectivo ente federativo; ou	piripanasawá direitu-ita suí, yupuderiwa upiripana yãsé istadu asuí Guvernu
100	direct_list	False	1.0	na União, as parcelas entregues aos Estados, ao Distrito Federal e aos Municípios por determinação constitucional	Istadu-ita upé, kuá parsela-ita maã mũdusáwa turusúwa umũdú umeẽ
100	direct_list	False	1.0	nos Estados, as parcelas entregues aos Municípios por determinação constitucional	Uniãu upé, Istadu-ita upé, Distritu Federáu upé asuí Munisípiu-ita upé,
100	direct_list	False	1.0	nos contratos de refinanciamento cujos créditos sejam detidos pelo ente federativo que figure como devedor na sentença de que trata o caput deste artigo	kũtratuita upé aáramẽ umeẽana garãtia amũ ẽti federativu supé
100	direct_list	False	1.0	nos contratos em que houve prestação de garantia a outro ente federativo	parselamẽtu-ita upé tributu-ita suí ou yepéwasúmeẽgawá susiáu; asuí upé, ti
100	direct_list	False	1.0	nos parcelamentos de tributos ou de contribuições sociais; e	kuá udeverisá-ita upagaria arã, upurãi upagari yepésawá kuá udeverisá-ita
101	direct_sentence	False	1.0	Art.	Art.
101	direct_sentence	False	1.0	101.	101.
101	direct_sentence	False	1.0	O Supremo Tribunal Federal compõe-se de onze Ministros, escolhidos den- tre cidadãos com mais de trinta e cinco e menos de sessenta e cinco anos de idade, de notável saber jurídico e reputação ilibada.	Kuá Supéremu Tribunáu Federáu urikú 11 Ministru-ita, yupurawákawá sidadãu-ita pitérupí, urikúwa-ita 35 rupíwaitá até 65 akayú-ita, asuí urikúwa kuáusawá jurídiku turusú asuí urikúwa reputasãu purãgaté.
101	direct_sentence	False	1.0	Parágrafo único.	Ũbeusá yepéyũtu.
101	direct_sentence	False	1.0	Os Ministros do Supremo Tribunal Federal serão nomeados pelo Presidente da República, depois de aprovada a escolha pela maioria absoluta do Senado Federal.	Presidẽti Repúblika suí aé kuri umuseruka Ministru-ita Turusú piri waá Tribunau Federáu suí, aáramẽ mayuria Senadu Federáu suí umuyawé kuá purawákasawá.
102	direct_list	False	1.0	julgar, em recurso ordinário:     a) o habeas corpus, o mandado de segurança, o habeas data e o mandado de injun- ção decididos em única instância pelos Tribunais Superiores, se denegatória a decisão;     b) o crime político	ujugari, aáramẽ aikué rekursu urdináriu:
103	direct_list	False	1.0	o Presidente da República	Presidẽti Repúblika suí
103	direct_list	False	1.0	a Mesa do Senado Federal;  Da Organização dos Poderes                                                               65	Mêza Senadu Federáu yaára
103	direct_list	False	1.0	a Mesa da Câmara dos Deputados	Mêza Kãmaára suí Deputadu-ita yaára
103	direct_list	False	1.0	a Mesa de Assembleia Legislativa ou da Câmara Legislativa do Distrito Federal	Mêza Asẽbleya lejislativa yaára ou Kãmaára Lejislativa suí Distritu Federáu yaára
103	direct_list	False	1.0	o Governador de Estado ou do Distrito Federal	Guvernadú Istadu suí ou Distritu Federáu suí
103	direct_list	False	1.0	o Procurador-Geral da República	Sikarisaára-Jeráu Repúlika suí
103	direct_list	False	1.0	o Conselho Federal da Ordem dos Advogados do Brasil	Kũseliu Federau Muatiresawá suí Adivugadu-ita yaára Brasíu-waára,
103	direct_list	False	1.0	partido político com representação no Congresso Nacional	partidu pulítiku urikúwa mẽbru Kũgresu Nasiunáu upé
106	direct_sentence	False	1.0	Art.	Art.
106	direct_sentence	False	1.0	106.	106.
106	direct_sentence	False	1.0	São órgãos da Justiça Federal:   I – os Tribunais Regionais Federais;   II – os Juízes Federais.	Justisa Federau uyumuyã uikú kuáyé :          I – Tribunau Rejiunau Federau ta ;          II – Juiz Federau ta.
107	direct_list	False	1.0	um quinto dentre advogados com mais de dez anos de efetiva atividade profissional e membros do Ministério Público Federal com mais de dez anos de carreira	asuí amũ juiz-itá ta upurakíwa 5 akayuana, purãga waitá ta kuraki.
108	direct_list	False	1.0	processar e julgar, originariamente:     a) os juízes federais da área de sua jurisdição, incluídos os da Justiça Militar e da Justiça do Trabalho, nos crimes comuns e de responsabilidade, e os membros do Minis- tério Público da União, ressalvada a competência da Justiça Eleitoral;     b) as revisões criminais e as ações rescisórias de julgados seus ou dos juízes federais da região;     c) os mandados de segurança e os habeas data contra ato do próprio Tribunal ou de juiz federal;     d) os habeas corpus, quando a autoridade coatora for juiz federal;  Da Organização dos Poderes                                                                69     e) os conflitos de competência entre juízes federais vinculados ao Tribunal	usú umaã asui umũdú ta minhã:
109	direct_list	False	1.0	as causas em que a União, entidade autárquica ou empresa pública federal forem interessadas na condição de autoras, rés, assistentes ou oponentes, exceto as de falência, as de acidentes de trabalho e as sujeitas à Justiça Eleitoral e à Justiça do Trabalho	maã ta resé waára aápekaátu suiwaára ta asui míra ta uilku waá município
109	direct_list	False	1.0	as causas entre Estado estrangeiro ou organismo internacional e Município ou pessoa domiciliada ou residente no País	manungaára waá kuntari sá míra rikusá wa resé mayêté ũbeu iké § 5º
109	direct_list	False	1.0	as causas fundadas em tratado ou contrato da União com Estado estrangeiro ou organismo internacional	mairamé ta minmhã maã puxiwera yãnita ruaxá upurakí waitá muraákí
109	direct_list	False	1.0	os crimes políticos e as infrações penais praticadas em detrimento de bens, serviços ou interesse da União ou de suas entidades autárquicas ou empresas públicas, excluídas as contravenções e ressalvada a competência da Justiça Militar e da Justiça Eleitoral	mairamé maã tambue waá ti supi reté u mairamé autoridade ta minmhã
109	direct_list	False	1.0	os crimes previstos em tratado ou convenção internacional, quando, iniciada a execução no País, o resultado tenha ou devesse ter ocorrido no estrangeiro, ou reci- procamente	mairamé aiwaitá uwiké u usẽmu waitá yepé País sui.
111	direct_sentence	False	1.0	Art.	Art.
111	direct_sentence	False	1.0	111.	111.
111	direct_sentence	False	1.0	São órgãos da Justiça do Trabalho:   I – o Tribunal Superior do Trabalho;   II – os Tribunais Regionais do Trabalho;   III – Juízes do Trabalho.	Justisa do Murakí uyumuyã kuáyé:          I – Tribunau Superiú muraki resewara irũu;          II – aikué Tribunau Rejiunau muaki resewara yára waá.
111	direct_sentence	False	1.0	§ 1o (Revogado)   § 2o (Revogado)   § 3o (Revogado)	III – Juiz umuyakũtawa muraki resé.
112	direct_sentence	False	1.0	Art.	Art.
112	direct_sentence	False	1.0	112.	112.
112	direct_sentence	False	1.0	A lei criará varas da Justiça do Trabalho, podendo, nas comarcas não abran- gidas por sua jurisdição, atribuí-la aos juízes de direito, com recurso para o respectivo Tribunal Regional do Trabalho.	Ley kuri usú umukiriari Justisa de Murakí, mayé té turusú sá uikú, ũburi juiz ápe, diñeru ta puraki aárama.
113	direct_sentence	False	1.0	Art.	Art.
113	direct_sentence	False	1.0	113.	113.
113	direct_sentence	False	1.0	A lei disporá sobre a constituição, investidura, jurisdição, competência, ga- rantias e condições de exercício dos órgãos da Justiça do Trabalho.	Ley usú unheẽ mayé ta Justisa do Murakí upuraki aárama.
114	direct_list	False	1.0	as ações oriundas da relação de trabalho, abrangidos os entes de direito público externo e da administração pública direta e indireta da União, dos Estados, do Distrito Federal e dos Municípios	mãa úri waá ta, ũbeu waa tá muraákí resé waára, míra ta resé waára asui
114	direct_list	False	1.0	as ações que envolvam exercício do direito de greve	Mãa ramé ta ukuntari Sindicato resé, Sindicato ta , ta yunkuntari ta resé,
114	direct_list	False	1.0	as ações sobre representação sindical, entre sindicatos, entre sindicatos e traba- lhadores, e entre sindicatos e empregadores	mãdadu segurãsa, habeas corpus asuí habeas data, aáramẽ atu purãduãna
114	direct_list	False	1.0	os mandados de segurança, habeas corpus e habeas data, quando o ato questio- nado envolver matéria sujeita à sua jurisdição;  Da Organização dos Poderes                                                                71	Mairamé aikué maáramũya sá ta mamé upuraki waá ta muraákí resé waára,
114	direct_list	False	1.0	as ações de indenização por dano moral ou patrimonial, decorrentes da relação de trabalho	maã ramé yãumuyakũta waá ta muraákí sesé waára ũbeu maã puxiwera
114	direct_list	False	1.0	as ações relativas às penalidades administrativas impostas aos empregadores pelos órgãos de fiscalização das relações de trabalho	maã ta meẽ ũbeu waá umũdú sá 195 195, I, a , asuí II.
118	direct_list	False	1.0	o Tribunal Superior Eleitoral	Tribunau Superiú Eleyturau
120	direct_list	False	1.0	mediante eleição, pelo voto secreto:     a) de dois juízes dentre os desembargadores do Tribunal de Justiça;     b) de dois juízes, dentre juízes de direito, escolhidos pelo Tribunal de Justiça	Prezidẽti da República, usú kuri umuseruka, mukũi juiz yãyepé advogado
121	direct_list	False	1.0	forem proferidas contra disposição expressa desta Constituição ou de lei	mayé unheẽ aãmurupí maã ũbeu waá papéra wasú upé.
121	direct_list	False	1.0	ocorrer divergência na interpretação de lei entre dois ou mais tribunais eleitorais	Ta yuka ramẽẽ ta diploma a sui u munusúka ramẽẽ yãda mundu as ta federau
121	direct_list	False	1.0	versarem sobre inelegibilidade ou expedição de diplomas nas eleições federais ou estaduais	ti ramẽẽ ta putari ta sẽdú u ta kuá purãga ta resé waára.
124	direct_sentence	False	1.0	Art.	Art.
124	direct_sentence	False	1.0	124.	124.
124	direct_sentence	False	1.0	À Justiça Militar compete processar e julgar os crimes militares definidos em lei.	Justisa Militari upuderi umũdú asui ũbeu maã resé militarir tga minhã waá puxiwera, maã ũbeu waá ley upé.
124	direct_sentence	False	1.0	Parágrafo único.	110                “Mundu sa Turusu” waá, ũbêuwa mayé míra itá uikú arãma purãga iké braziu upé        Ũbeu sawá mirĩ.
124	direct_sentence	False	1.0	A lei disporá sobre a organização, o funcionamento e a competência da Justiça Militar.	Umũdú sá usú mayêtê ta Justisa Militarir ta pudei ta yumuatiri sá, mayê ta puraki aárama, mayê ta pudei ita miyã yãmuraákí ta.
124	direct_sentence	False	1.0	SEÇÃO VIII                              Dos Tribunais e Juízes dos Estados	SESÃU VIII                    TRIBUAU-ITA ASUI JUIZI-TA RESÉWAÁRA
125	direct_sentence	False	1.0	Art.	Art.
125	direct_sentence	False	1.0	125.	125.
125	direct_sentence	False	1.0	Os Estados organizarão sua Justiça, observados os princípios estabelecidos nesta Constituição.	Istadu-ita tamuyã kuri ta justisa arã, taãmuyakuntasá rupí mayê ũbeuwa kuá kũstituisãũ upé.
125	direct_sentence	False	1.0	§ 1o A competência dos tribunais será definida na Constituição do Estado, sendo a lei de organização judiciária de iniciativa do Tribunal de Justiça.	§ 1º mãã kuá tribuau-ita tapuderiwa tamuyã usẽmu kuri kuá kũstituisãũ sui, mã kuá ley uyumuyãsá pukusá tribunau justisá yaára sui.
125	direct_sentence	False	1.0	§ 2o Cabe aos Estados a instituição de representação de inconstitucionalidade de leis ou atos normativos estaduais ou municipais em face da Constituição Estadual, vedada a atribuição da legitimação para agir a um único órgão.	§ 2º mairamẽa ikué maãnũgára puxuwera xῖga waá u umuyakũtasá-ita tetãma asui istadu-ita aiῖta tarikú te taãmukamẽ suaxaárasá rupí kustituiçãi tapaya supé tiwa yumimisá rupí.
125	direct_sentence	False	1.0	§ 3o A lei estadual poderá criar, mediante proposta do Tribunal de Justiça, a Justiça Militar estadual, constituída, em primeiro grau, pelos juízes de direito e pelos Conse- lhos de Justiça e, em segundo grau, pelo próprio Tribunal de Justiça, ou por Tribunal de Justiça Militar nos Estados em que o efetivo militar seja superior a vinte mil integrantes.	§ 3º kuáley istadu yaára waá upuderi umukiriari, mairamẽ tribunau justisa yaára upurãdu ramẽ, justisa suraára kiriwaára arã, uyumuyãwa, yepé yupirisá upé,juis-ita rupiá sui ũbeusaára-ita justisa rupí asui mukuῖ yupirisá upé, tribunau justisa rupí yũté u tribunau justisa suraára-ita supéarã wa istadu rera rupí aikué ramẽ vῖti mil áaára kití suraára-ita siíya sá.
125	direct_sentence	False	1.0	§ 4o Compete à Justiça Militar estadual processar e julgar os militares dos Estados, nos crimes militares definidos em lei e as ações judiciais contra atos disciplinares militares, ressalvada a competência do júri quando a vítima for civil, cabendo ao tribunal compe- tente decidir sobre a perda do posto e da patente dos oficiais e da graduação das praças.	§ 4º kuá justisa istadu yára waá upuderi umũdu umupresu asui umũdu tamaãSESEWÁRA suraára-ita istadu purawáitá, mairamẽ tamuyã puxuwera kuá ley suaárara ta supéarã wa rupiá sui mairamẽ ti taruyari mayêtayumukaáturuarãwa, maã tarikútê tama.a míira yawéramẽtu uikú, usasá tribual supé umaã arã si upérderi iturusúsá mamẽ uikúwa oficial ramẽ aé.
125	direct_sentence	False	1.0	§ 5o Compete aos juízes de direito do juízo militar processar e julgar, singularmente, os crimes militares cometidos contra civis e as ações judiciais contra atos disciplinares militares, cabendo ao Conselho de Justiça, sob a presidência de juiz de direito, processar e julgar os demais crimes militares.	§ 5º kuá juizi-ita direitu pura-itá tarikú direitu taãmupresu asui ta maã SESEWÁRA, tareséyũtu kuá muyãsá puxuwera suaárara-ita kitíwaára uyumuyã ramẽ miíra retẽtuwaitá ruaxaára asui yumuyãsá purãgasá taikú kuá suraára-ita ruaxaára, upitá ũbeusaára justisa juiz-ita presidẽte rera rupí umupresun u umaã~ta ser kuá yumuyãsá- ita puxuwera suraára-ita rupí.
125	direct_sentence	False	1.0	§ 6o O Tribunal de Justiça poderá funcionar descentralizadamente, constituindo Câmaras regionais, a fim de assegurar o pleno acesso do jurisdicionado à justiça em todas as fases do processo.	§ 6º tribunau justisa yaára waá upuderi upuraki payẽ marupῖtu, yumuyãsá kãmaára- ita iwípedasu-ita rupí, umuyakũta arã usiíkasá justisa payẽ rupí mamẽ uikú wa kuá umũdusaára uprenderi.
125	direct_sentence	False	1.0	§ 7o O Tribunal de Justiça instalará a justiça itinerante, com a realização de audiên- cias e demais funções da atividade jurisdicional, nos limites territoriais da respectiva jurisdição, servindo-se de equipamentos públicos e comunitários.	§ 7º tribunau justisa yaára waá umuyã kuri justisa uwatá arã wa, umuyãrã useẽdusa- ita asui aãmu nũgaára muraákí justisa kitíwaára waá, mamẽẽtuté usika umũdusá wa iwí pedasu upé.
126	direct_sentence	False	1.0	Art.	Art.
126	direct_sentence	False	1.0	126.	126.
126	direct_sentence	False	1.0	Para dirimir conflitos fundiários, o Tribunal de Justiça proporá a criação de varas especializadas, com competência exclusiva para questões agrárias.	Ũbawa arã muramũyasá iwí reséwaára, tribunau justisa yaára umũdu kuri taãmukiriari uka-ita supiaára arãwa, umuyã arã muraákí SESEWÁRA yuté kuá iei kitíwaára waá.
126	direct_sentence	False	1.0	Parágrafo único.	Ũbeusá yepéyũtu.
126	direct_sentence	False	1.0	Sempre que necessário à eficiente prestação jurisdicional, o juiz far-se-á presente no local do litígio.	Mairamẽ watai purãga wa muraákí justisa reséwaára,aápe jus usú kuri uyukuá mamẽ uyumuyã wa uikú.
126	direct_sentence	False	1.0	74                                                     Constituição da República Federativa do Brasil                                     CAPÍTULO IV                             Das Funções Essenciais à Justiça                                       SEÇÃO I                                  Do Ministério Público	“Mundu sa Turusu” waá, ũbêuwa mayé míra itá uikú arãma purãga iké braziu upé       111                                      ŨBEUSAÁRA IV                        UYUMUYÃSÁ RUPIÁÁRA JUSTISA KITÍ                                            SESÃU I                          MINISTERIU PUBLIKU RESÉWAÁRA
127	direct_sentence	False	1.0	Art.	Art.
127	direct_sentence	False	1.0	127.	127.
127	direct_sentence	False	1.0	O Ministério Público é instituição permanente, essencial à função jurisdicional do Estado, incumbindo-lhe a defesa da ordem jurídica, do regime democrático e dos interesses sociais e individuais indisponíveis.	Ministeriu publiku aé ῖstituisãu uikúwara arãwa, watai píriwa muraákí istadu jurisdisãũ supé, purãga arã umuyã suãtisá jurídica upurãdu ramẽ, mayê taikú arã purãgaasui mãnũgaára ramẽ payẽawá uputai asui ipesuwa ramẽwa watai.
127	direct_sentence	False	1.0	§ 1o São princípios institucionais do Ministério Público a unidade, a indivisibilidade e a independência funcional.	§ 1º yumuatirisá aité ikitíwaára kuá ministériu publiku, ti wa uyusãi asui ti wa upuraki ipesuwa.
127	direct_sentence	False	1.0	§ 2o Ao Ministério Público é assegurada autonomia funcional e administrativa, po- dendo, observado o disposto no art.	§ 2º ministeriu publiku supé uyumuyã upuraki rupiáára wá asui ipuraitá supé yuiri, maã urikú te umaã mayê uyariwá art.
127	direct_sentence	False	1.0	169, propor ao Poder Legislativo a criação e extinção de seus cargos e serviços auxiliares, provendo-os por concurso público de provas ou de provas e títulos, a política remuneratória e os planos de carreira; a lei disporá sobre sua organização e funcionamento.	169 upé, ũbeua kuá upuderi waitá umuyã ley supé uyumukiriaria asui uyuyúka atrã upurakisá-ita ta rẽdá asui upisirusaára-ita yuiri, umusasáwa aῖta kũkursu publiku rupí u mairamẽ taãmukamẽ takuásá reséwaára; ley kuri ũbeu mayê uyumuyãrama asui mayê kuri upuraki arã.
127	direct_sentence	False	1.0	§ 3o O Ministério Público elaborará sua proposta orçamentária dentro dos limites estabelecidos na lei de diretrizes orçamentárias.	§ 3º ministeriu publiku umuyã kuri mukamesá mamẽ diñeru turusú upuderi usika reséwaára mayê ũbeuwa diñeru umukamẽsá uyari kuá ley upé.
127	direct_sentence	False	1.0	§ 4o Se o Ministério Público não encaminhar a respectiva proposta orçamentária dentro do prazo estabelecido na lei de diretrizes orçamentárias, o Poder Executivo considerará, para fins de consolidação da proposta orçamentária anual, os valores aprovados na lei orçamentária vigente, ajustados de acordo com os limites estipulados na forma do § 3o.	§ 4º sã tiramẽ ministeriu publiku umusasá suaxaárasá diñeru reséwaára mamẽ usiíkasá ley dinheru reséwaára waá uxari kuá umuyãsá puderi umaã kuri sesé asui umuyã kuri aé asui taãmuyakunta kuri aé mayê ũbeuwa yawé §3º upé.
127	direct_sentence	False	1.0	§ 5o Se a proposta orçamentária de que trata este artigo for encaminhada em de- sacordo com os limites estipulados na forma do § 3o, o Poder Executivo procederá aos ajustes necessários para fins de consolidação da proposta orçamentária anual.	§ 5º mairamẽ umũdu kuá mãduarisá diñeru maã resé ũbeuwa kuá artigo usasá sãgá mayê umuyáriwa kuá § 3º upé, aápe kuri puderisa umuyã sesése té usika mamẽ usikaarãwa uyumũdu yepé akayu rupiáára.
127	direct_sentence	False	1.0	§ 6o Durante a execução orçamentária do exercício, não poderá haver a realização de despesas ou a assunção de obrigações que extrapolem os limites estabelecidos na lei de diretrizes orçamentárias, exceto se previamente autorizadas, mediante a abertura de créditos suplementares ou especiais.	§ 6º mairamẽ uyuusari uikú kuá diñeru, ti kuri upuderi uyugastari iyára kití mayê uyari wa ley umukamẽsá wa diñeru rapé upé, maã aikué te mairamẽ tapirari purusá diñeru tagastaria arã prisizu retã ramẽ.
128	direct_list	False	1.0	o Ministério Público da União, que compreende:     a) o Ministério Público Federal;     b) o Ministério Público do Trabalho;     c) o Ministério Público Militar;     d) o Ministério Público do Distrito Federal e Territórios	ministeriu publiku istadu-ita yaára waá.
129	direct_list	False	1.0	promover, privativamente, a ação penal pública, na forma da lei	Umuyã, ukiririsá rupí, muyãsá presuarã payẽ, ley ũbeuwa rupí
129	direct_list	False	1.0	zelar pelo efetivo respeito dos Poderes Públicos e dos serviços de relevância pú- blica aos direitos assegurados nesta Constituição, promovendo as medidas necessárias a sua garantia	umuyã muyakũtasá miíra resé asui kuá muyãsáwa miíra-ita resé, umukaáturu
129	direct_list	False	1.0	promover o inquérito civil e a ação civil pública, para a proteção do patrimônio público e social, do meio ambiente e de outros interesses difusos e coletivos	umuyã muyãsáwa aikué ramẽ puxuwerawá muraákí ῖstituisãu upé u mairamẽ
129	direct_list	False	1.0	promover a ação de inconstitucionalidade ou representação para fins de inter- venção da União e dos Estados, nos casos previstos nesta Constituição	umupisiru judicial rupí miíra-ita direitu asui indigina-ita yuiri
129	direct_list	False	1.0	defender judicialmente os direitos e interesses das populações indígenas	umusẽmu papéra ũbeusaárawá wayê uyumuyãrã muraákí reséwaára,
129	direct_list	False	1.0	expedir notificações nos procedimentos administrativos de sua competência, requisitando informações e documentos para instruí-los, na forma da lei complementar respectiva	umuyã muyakũtasá ukaára sui pulisia ta muraákí, mayê ley umuturusúsá
129	direct_list	False	1.0	exercer o controle externo da atividade policial, na forma da lei complementar mencionada no artigo anterior	upurãdu muyakũtasa-ita muraákíresé asui umuyupiru arã muyakũtasá
129	direct_list	False	1.0	requisitar diligências investigatórias e a instauração de inquérito policial, indicados os fundamentos jurídicos de suas manifestações processuais	umuyã aãmu muraákí-ita uyumusasá ramẽ ixupé, mã mairamẽ ixupéarã
130	direct_sentence	False	1.0	Art.	Art.
130	direct_sentence	False	1.0	130.	130.
130	direct_sentence	False	1.0	Aos membros do Ministério Público junto aos Tribunais de Contas aplicam- -se as disposições desta seção pertinentes a direitos, vedações e forma de investidura.	Ministeriu publiku pura-ita yepéwasú tribunau kũta yaára pura-ita supé uyumuyã kuri kuá sesãu rupí direitu ta reséwaára waá, yumusikῖda asui mayê upupékasá aé.
132	direct_sentence	False	1.0	Art.	Art.
132	direct_sentence	False	1.0	132.	132.
132	direct_sentence	False	1.0	Os Procuradores dos Estados e do Distrito Federal, organizados em carreira, na qual o ingresso dependerá de concurso público de provas e títulos, com a participação da Ordem dos Advogados do Brasil em todas as suas fases, exercerão a representação judicial e a consultoria jurídica das respectivas unidades federadas.	Istadu-ita asui distritu federau usikarisa-ita, uyumuyãwa karera rupí,uyukuáwá kũkursu publiku rupí, mamẽ kuá adivugadu umũdusaára umuya umuŨBEUSAÁRA sui te upawá yã kũkursu usúazaára sá justisa rupiá ui usẽdú sá rupí mamẽ uikúwa uikú.
132	direct_sentence	False	1.0	Parágrafo único.	Ũbeusá yepéyũtu.
132	direct_sentence	False	1.0	Aos procuradores referidos neste artigo é assegurada estabilidade após três anos de efetivo exercício, mediante avaliação de desempenho perante os órgãos próprios, após relatório circunstanciado das corregedorias.	Usikaisá-ita supé ũbeuwai-ta reséwaára ike kuá artigo upé aῖta tarikú musapiri akayu riré uikúwara aárama usasá ramẽ yã avaliasãu imuraákí rupí umũdusaára=ita rupí wa uyumuyã asui usẽmu ramẽ SESEWÁRA papéra umukaáturusaára-ita rupí.
132	direct_sentence	False	1.0	SEÇÃO III                                        Da Advocacia	SESÃU III                                 ADIVUKASIA REWAÁRA
135	direct_sentence	False	1.0	Art.	Art.
135	direct_sentence	False	1.0	135.	135.
135	direct_sentence	False	1.0	Os servidores integrantes das carreiras disciplinadas nas Seções II e III deste Capítulo serão remunerados na forma do art.	Upurákiwa-itá uikúwaitá karera uruyarisá rupí uyari wa sesãu II asuisesãu III kuá ubeusá upé aῖta tasú tauyupagari kuá art.
135	direct_sentence	False	1.0	39, § 4o.	39, §4º rupí.
135	direct_sentence	False	1.0	Da Defesa do Estado e das Instituições Democráticas                                       79                                                  TÍTULO V                                         Da Defesa do Estado e das                                         Instituições Democráticas                                           CAPÍTULO I                               Do Estado de Defesa e do Estado de Sítio                                                  SEÇÃO I                                             Do Estado de Defesa	“Mundu sa Turusu” waá, ũbêuwa mayé míra itá uikú arãma purãga iké braziu upé      117                                       SESEWÁRA V                   ISTADU SUÃTISÁRA ASUI ῖSTITUISÃU                    DEMUKRATIAWÁ-ITA RESÉWAÁRA                                       ŨBEUSAÁRA I              ISTADU SUÃTISÁRA ASUI ISTADU TẼDÁ RESÉWAÁRA                                            SESÃU I                                    ISTADU SUÃTISÁRA
136	direct_list	False	1.0	restrições aos direitos de:     a) reunião, ainda que exercida no seio das associações;     b) sigilo de correspondência;     c) sigilo de comunicação telegráfica e telefônica	muapatukasá ramẽ i direitu:
136	direct_list	False	1.0	a prisão por crime contra o Estado, determinada pelo executor da medida, será por este comunicada imediatamente ao juiz competente, que a relaxará, se não for legal, facultado ao preso requerer exame de corpo de delito à autoridade policial	Purũgitasá usúkuri yepéwasú deklaárasãu papéra irũ,Irupí kuá autoridade
136	direct_list	False	1.0	a comunicação será acompanhada de declaração, pela autoridade, do estado físico e mental do detido no momento de sua autuação	prezusá u prezupukusãtu mayêwãtu míra ti upuderi usasá deji aára, upuderi
136	direct_list	False	1.0	a prisão ou detenção de qualquer pessoa não poderá ser superior a dez dias, salvo quando autorizada pelo Poder Judiciário	Uyumusikῖdaá prezu uyukũtaisárã.
137	direct_list	False	1.0	comoção grave de repercussão nacional ou ocorrência de fatos que comprovem a ineficácia de medida tomada durante o estado de defesa	Puxuwera kaátu ramẽ SESEWÁRA naciunau upé u aikuéramẽ mayê usasá
138	direct_sentence	False	1.0	Art.	Art.
138	direct_sentence	False	1.0	138.	138.
138	direct_sentence	False	1.0	O decreto do estado de sítio indicará sua duração, as normas necessárias a sua execução e as garantias constitucionais que ficarão suspensas, e, depois de publica- do, o Presidente da República designará o executor das medidas específicas e as áreas abrangidas.	Dekretu papéra istadu tẽdá reséwaára aé umukamẽ kuri ikupukusá, SESEWÁRA uyumuyãsá asui mayêta uyumpurãga sá, usẽmurireã, aápe kurimprezidẽti republika yaára umũdu yepé umuyãrãsá asui mamẽta kuri usika umũdu.
138	direct_sentence	False	1.0	§ 1o O estado de sítio, no caso do art.	§ 1º Istadu tẽdá mayê ũbeusa art.
138	direct_sentence	False	1.0	137, I, não poderá ser decretado por mais de trinta dias, nem prorrogado, de cada vez, por prazo superior; no do inciso II, poderá ser decretado por todo o tempo que perdurar a guerra ou a agressão armada estrangeira.	137,I upé, ti kuri upuderi usẽmu trῖta ára rire asui nẽ uymuapiri yepéyepé as rupí mayê ũbeuwa ũbeusamiri II upé, aé upuderi uikú maê ikupukusá kuá muraãmuyã sá.
138	direct_sentence	False	1.0	§ 2o Solicitada autorização para decretar o estado de sítio durante o recesso parla- mentar, o Presidente do Senado Federal, de imediato, convocará extraordinariamente o Congresso Nacional para se reunir dentro de cinco dias, a fim de apreciar o ato.	§ 2º Purãdu ramẽ umuyãrãwa dekretu papéra istadu tẽdá mairamẽ taiiku usakasá muraákí upé, prezidẽti senadu yaára usenũi kuri kutaáramẽ kũgresu naciunau ta yumuatiriarã yepépuaára upé tamãrã SESEWÁRA.
138	direct_sentence	False	1.0	§ 3o O Congresso Nacional permanecerá em funcionamento até o término das medidas coercitivas.	§ 3º - Kũgresu naciunau upitá kuri upurakiwaára té mairamẽ upawá kuá mũdusaára kirῖbawa as rupí.
139	direct_list	False	1.0	obrigação de permanência em localidade determinada	Umupresuarãtu ukawású tií wa prezu-ita upé
139	direct_list	False	1.0	detenção em edifício não destinado a acusados ou condenados por crimes comuns	Tiwa uyumuyarã SESEWÁRA kuá purũgitasá yumῖmisa rupí wa uyumuyã,
139	direct_list	False	1.0	restrições relativas à inviolabilidade da correspondência, ao sigilo das comuni- cações, à prestação de informações e à liberdade de imprensa, radiodifusão e televisão, na forma da lei	tayuúka isui reuniãumuyãsá
139	direct_list	False	1.0	suspensão da liberdade de reunião	tasikari asui ta prenderi suka kuára upé
139	direct_list	False	1.0	busca e apreensão em domicílio	tawiké arã ῖpresaita upuraki wa payẽ awá supé kuára upé
139	direct_list	False	1.0	intervenção nas empresas de serviços públicos	upurãdu ramẽ imaãrã
140	direct_sentence	False	1.0	Art.	Art.
140	direct_sentence	False	1.0	140.	140.
140	direct_sentence	False	1.0	A Mesa do Congresso Nacional, ouvidos os líderes partidários, designará Comissão composta de cinco de seus membros para acompanhar e fiscalizar a execução das medidas referentes ao estado de defesa e ao estado de sítio.	Payẽ kũgresu naciunau pura-ita tasẽdú ramẽã partidu-ita ruixa-ita, taãmukiriari kuri yepé muatirisá sῖku miíra-ita rupí umuyakũtarãwa kuá muraákí reséwaára ,seése kuá istadu tẽdá.
141	direct_sentence	False	1.0	Art.	Art.
141	direct_sentence	False	1.0	141.	141.
